Fecha;PM10;PM2.5;Velo-Viento;Precipitacion;Dirrecion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HR
01-01-2023 04:540;26,6;17;1,5;0;68;24,9;0,4;1,4;5;6,4;0;12,5;0;68
01-01-2023 01:541;27,7;19;1;0;12;12,4;0,5;4,9;15,6;20,5;0;12,1;0;70
01-01-2023 02:541;24,6;17;1,8;0;46;8,3;0,6;7,3;19,1;26,5;0;11,6;0;73
01-01-2023 03:541;33,7;21;2;0;75;10,6;0,8;14;16,6;30,6;0;12,4;0;69
01-01-2023 04:541;29,9;20;0,8;0;26;13,4;0,9;20;20,1;40,1;0;15,3;0;58
01-01-2023 01:542;26,2;18;3,9;0;87;25,8;0,5;9,5;6,7;16,1;0;16,1;0;55
01-01-2023 02:542;27,2;17;3,1;0;84;19,3;0,6;10,1;13,9;24,1;0;15,1;0;57
01-01-2023 03:542;29,4;16;2,6;0;73;19,7;0,7;11,5;13,4;24,9;0;14,9;0;61
01-01-2023 04:542;23,3;17;2,8;0;62;25,3;0,6;8,7;9,4;18;0;15,9;0;58
01-01-2023 01:543;28,5;15;2,9;0;61;28,9;0,6;7,6;7,8;15,5;0;16,3;0;56
01-01-2023 02:543;28,7;15;3,2;0;61;28,5;0,6;8,6;6,6;15,2;0;16,6;0;56
01-01-2023 03:543;23,8;9;0,7;0;335;34,3;0,6;4,2;7,2;11,5;0;19,1;0;47
01-01-2023 04:543;20,9;13;1,9;0;42;32,3;0,5;4,4;6,9;11,4;0;18;0;50
01-01-2023 01:544;26,1;17;1,1;0;82;29,1;0,6;5,2;10,3;15,5;0;18,2;0;49
01-01-2023 02:544;23,7;17;0,5;0;207;19,9;0,9;3,5;20;23,4;0;16,9;0;56
01-01-2023 03:544;24,3;24;3;0;282;9,4;1,4;10,6;35,6;46,1;0;14,9;0;69
